SampleSet,AIN0,AIN1,AIN2,AIN3
8841,1480,6434122,3161268,2100918
8842,1466,6429336,3167349,2105988
8843,1488,6427964,3168401,2108836
8844,1477,6431440,3173164,2111030
8845,1500,6429582,3177312,2113784
8846,1490,6422941,3247657,2116444
8847,1455,6426482,3251651,2119074
8848,1469,6434759,3179978,2114807
8849,1436,6423785,3168295,2107591
8850,1484,6429095,3164142,2104673
8851,1487,6432607,3159494,2101361
8852,1483,6427641,3153967,2097311
8853,1465,6428214,3159375,2099916
8854,1447,6425433,3164486,2103303
8855,1463,6423860,3168961,2106164
8856,1449,6430165,3174002,2109356
8857,1480,6424837,3177800,2112145
8858,1497,6426042,3248320,2115942
8859,1474,6429879,3178215,2112585
8860,1481,6426649,3171908,2108078
8861,1501,6431503,3165369,2103070
8862,1454,6425665,3158560,2098525
8863,1466,6362298,3153242,2160548
8864,1517,6424450,3147953,2156834
8865,1485,6424181,3209204,2154478
8866,1490,6427989,3205009,2152032
8867,1477,6426407,3202558,2150718
8868,1428,6421899,3199758,2149082
8869,1496,6428197,3196217,2146306
8870,1474,6426494,3185584,2143236
8871,1489,6427439,3181679,2075210
8872,1472,6427840,3113393,2072872
8873,1488,6440151,3101472,2069461
8874,1477,6428452,3102315,2069246
8875,1448,6428576,3101091,2069073
8876,1453,6424122,3100862,2068685
8877,1448,6428772,3098908,2067925
8878,1468,6485876,3107008,2072804
8879,1474,6427832,3112788,2142855
8880,1475,6426966,3182868,2145059
8881,1448,6429301,3190935,2149363
8882,1450,6424431,3198697,2153849
8883,1508,6425097,3206396,2158557
8884,1449,6429789,3149588,2098749
8885,1476,6424224,3157008,2103200
8886,1479,6424985,3152564,2099606
8887,1459,6423061,3145759,2161109
8888,1467,6452140,3147841,2161758
8889,1451,6448135,3207325,2144932
8890,1466,6429872,3147215,2150448
8891,1473,6435593,3152191,2139953
8892,1465,6451424,3154602,2075261
8893,1500,6452468,3203633,2032516
8894,1477,6451449,3187329,2090842
8895,1469,6462939,3101461,2083383
8896,1525,6465554,3108378,2086269
8897,1501,6454200,3115186,2095119
8898,1477,6423413,3188123,2038062
8899,1493,6454282,3107605,2090991
8900,1508,6423894,2726795,1979695
8901,1464,6451722,2739203,2023123
8902,1511,6457130,2738917,1974713
8903,1471,6464100,2746394,1971531
8904,1489,6432078,2749428,1982549
8905,1489,6370652,2707787,1996174
8906,1494,6420085,2716033,1974516
8907,1498,6429099,2477960,2026004
8908,1476,6428141,2453577,1933294
8909,1476,6463685,1998002,1918234
8910,1477,6493736,2149048,1914119
8911,1481,6535264,2217527,1915348
8912,1480,6532924,2286049,1916501
8913,1465,6452993,2342855,1913586
8914,1472,6460247,2330919,1912325
8915,1448,6529744,2380455,1912755
8916,1456,6453254,2426568,1914075
8917,1466,6457597,2535307,1916593
8918,1464,6435870,2511045,1920329
8919,1450,6444588,2609253,1920106
8920,1433,6449264,2576981,1922688
8921,1474,6450626,2672283,1924581
8922,1466,6444242,2635149,1927842
8923,1491,6436296,2727854,1931381
8924,1474,6449338,2688417,1935534
8925,1471,6442185,2712442,1939593
8926,1453,6440666,2801532,1944812
8927,1475,6441282,2758577,2015269
8928,1469,6430288,2778147,2019103
8929,1468,6442613,2861092,2021852
8930,1460,6484987,2877636,2025575
8931,1494,6440121,2837355,1970353
8932,1455,6438050,2925796,1979987
8933,1458,6430077,2946791,1982597
8934,1459,6433648,2902383,1992732
8935,1446,6433934,2989000,2002774
8936,1482,6434703,3008204,2011713
8937,1462,6432496,2959306,2085090
8938,1476,6426910,2971968,2088706
8939,1460,6428297,3053514,2095378
8940,1445,6431402,3070608,2037320
8941,1458,6436118,3019984,2044120
8942,1471,6429600,3035005,2050546
8943,1484,6424319,3048445,2057078
8944,1476,6429429,3128434,2064226
8945,1456,6430982,3140976,2069973
8946,1465,6433129,3085671,2074782
8947,1476,6423739,3084488,2033569
8948,1473,6423093,3081549,2038016
8949,1448,6423855,3090662,2044693
8950,1462,6429596,3098946,2051573
8951,1456,6430218,3106349,2058716
8952,1446,6423565,3112377,2063864
8953,1496,6429147,3187747,2070610
8954,1466,6429192,3196253,2076424
8955,1493,6488010,3202612,2146386
8956,1480,6429177,3208708,2150847
8957,1473,6426511,3149853,2155665
8958,1493,6486023,3155551,2153008
8959,1462,6430761,3151277,2147754
8960,1470,6429459,3146066,2146411
8961,1463,6427307,3208589,2146250
8962,1426,6427901,3204041,2144643
8963,1497,6359863,3198964,2076267
8964,1455,6426968,3193418,2073650
8965,1458,6423271,3198544,2144318
8966,1461,6422781,3203763,2149210
8967,1407,6430792,3206834,2151626
8968,1499,6483964,3147880,2156145
8969,1499,6425527,3155662,2161742
8970,1470,6424364,3163570,2101695
8971,1509,6429273,3169613,2105300
8972,1478,6424100,3173743,2107848
8973,1479,6360867,3182052,2097702
8974,1448,6428096,3110501,2157970
8975,1498,6426303,3107110,2153747
8976,1464,6431603,3104528,2150551
8977,1469,6427716,3102738,2147873
8978,1485,6487305,3101668,2145744
8979,1456,6425951,3100603,2150489
8980,1464,6424711,3108281,2154179
8981,1439,6430639,3114107,2154339
8982,1471,6423827,3187328,2158067
8983,1451,6430080,3195102,2161127
8984,1470,6425904,3202998,2099568
8985,1442,6423858,3210320,2103046
8986,1478,6424418,3151724,2107370
8987,1444,6487742,3159329,2111683
8988,1504,6422848,3155573,2107268
8989,1455,6424701,3150514,2098489
8990,1477,6430008,3209518,2159793
8991,1514,6430295,3203824,2156508
8992,1494,6425985,3198756,2152936
8993,1482,6430423,3194503,2149976
8994,1479,6424819,3190600,2147659
8995,1480,6427263,3187797,2146748
8996,1474,6487406,3195506,2152059
8997,1469,6429089,3201137,2156463
8998,1470,6426334,3204724,2159130
8999,1469,6425179,3206889,2159644
9000,1494,6424879,3148656,2098125
9001,1510,6426358,3154474,2101551
9002,1463,6422766,3160259,2104764
9003,1475,6428989,3166316,2108219
9004,1475,6428040,3173489,2112622
9005,1449,6426403,3179468,2109351
9006,1471,6427196,3173200,2105618
9007,1455,6425650,3159271,2100564
9008,1455,6429141,3152924,2162012
9009,1470,6428990,3147238,2157639
9010,1502,6427956,3207685,2154914
9011,1471,6427055,3150618,2155452
9012,1503,6484699,3095298,2159152
9013,1491,6431004,3092967,2097377
9014,1490,6462591,3144461,2153037
9015,1508,6459376,3131962,2149826
9016,1479,6436774,3133912,2143360
9017,1485,6450301,3144242,2146116
9018,1489,6433800,3087328,2148006
9019,1468,6452066,3097145,2153872
9020,1473,6424687,3102624,2157195
9021,1491,6416138,3113921,2161488
9022,1449,6425689,3183895,2145388
9023,1488,6432387,3098290,2059177
9024,1503,6436375,3099055,2045430
9025,1469,6441224,3090918,2045076
9026,1479,6387847,3096037,2049930
9027,1450,6437184,3104210,2058912
9028,1495,6424989,3113404,2065593
9029,1434,6460557,3189212,2071543
9030,1452,6450541,3199043,2143492
9031,1443,6434078,3205833,2147960
9032,1495,6448046,3147274,2151255
9033,1482,6443149,3150833,2155661
9034,1423,6428358,3154131,2159516
9035,1457,6439732,3158391,2098477
9036,1442,6433067,3161760,2102344
9037,1469,6432902,3166429,2106851
9038,1494,6437963,3171829,2110830
9039,1479,6441831,3164929,2106297
9040,1451,6434016,3156572,2100930
9041,1485,6431592,3148412,2161582
9042,1452,6428005,3207790,2157772
9043,1482,6433652,3202196,2154021
9044,1508,6435323,3197174,2151028
9045,1446,6433645,3192544,2148612
9046,1482,6426464,3189697,2147521
9047,1463,6432743,3186872,2145506
9048,1467,6430881,3182680,2076979
9049,1473,6431649,3111749,2073037
9050,1485,6424659,3112970,2074211
9051,1464,6486441,3109981,2072142
9052,1492,6429303,3107778,2070646
9053,1479,6428863,3106037,2076067
9054,1495,6427732,3105107,2074889
9055,1454,6430499,3105373,2146142
9056,1487,6425153,3114128,2150565
9057,1469,6430908,3187366,2153843
9058,1453,6432590,3193529,2156892
9059,1456,6428578,3199697,2160143
9060,1469,6430141,3206128,2098280
9061,1466,6425008,3147004,2101703
9062,1480,6425330,3153440,2105137
9063,1449,6427334,3150247,2102839
9064,1467,6425003,3207888,2162214
9065,1472,6429132,3201920,2158092
9066,1458,6421542,3195627,2153071
9067,1485,6487923,3189686,2148635
9068,1480,6357648,3187100,2145987
9069,1459,6426389,3195881,2152650
9070,1464,6423280,3203216,2157844
9071,1482,6371769,3200057,2155795
9072,1467,6428201,3192745,2153749
9073,1472,6485915,3189756,2151122
9074,1485,6429858,3186410,2148607
9075,1483,6433276,3182103,2145165
9076,1493,6357306,3112524,2076476
9077,1476,6425923,3109001,2074389
9078,1467,6428411,3181856,2145272
9079,1484,6424978,3188406,2150260
9080,1467,6425469,3193402,2152996
9081,1470,6486720,3202155,2158319
9082,1489,6428625,3210646,2162556
9083,1439,6422975,3150484,2099718
9084,1437,6424134,3155869,2102581
9085,1471,6423034,3161895,2105973
9086,1500,6487157,3166840,2108717
9087,1456,6424078,3162201,2105082
9088,1479,6429466,3151439,2098249
9089,1484,6425033,3147934,2161516
9090,1479,6425313,3210513,2159042
9091,1473,6425782,3205826,2155690
9092,1473,6423333,3209995,2158799
9093,1484,6426817,3148533,2161849
9094,1474,6427875,3150147,2099400
9095,1416,6425407,3151473,2099686
9096,1458,6431395,3157407,2103241
9097,1472,6426468,3163984,2107610
9098,1482,6428456,3171391,2112263
9099,1454,6426982,3176937,2115021
9100,1465,6487038,3245726,2116677
9101,1431,6357361,3248470,2118037
9102,1466,6423338,3252019,2120373
9103,1474,6487147,3255330,2122460
9104,1472,6429428,3259437,2124402
9105,1436,6428910,3262668,2126391
9106,1459,6485977,3256749,2122531
9107,1466,6426683,3251595,2118865
9108,1490,6429205,3173610,2110639
9109,1448,6425557,3165267,2101559
9110,1487,6426465,3157621,2162539
9111,1503,6485861,3150974,2158713
9112,1460,6429716,3209949,2155740
9113,1476,6432272,3205248,2153276
9114,1465,6425575,3200465,2151245
9115,1457,6426145,3198077,2150393
9116,1494,6425363,3194963,2147846
9117,1464,6487778,3201274,2152601
9118,1476,6486137,3203045,2153242
9119,1479,6423222,3209414,2157482
9120,1486,6484613,3150512,2161315
9121,1503,6358313,3157651,2099413
9122,1497,6427613,3163597,2103815
9123,1498,6423021,3170027,2108690
9124,1435,6428314,3176418,2113065
9125,1460,6426973,3170781,2109158
9126,1507,6484877,3173523,2110131
9127,1483,6427390,3176917,2105422
9128,1463,6425309,3170409,2101596
9129,1462,6427407,3164138,2098004
9130,1461,6425387,3153414,2157276
9131,1479,6424960,3148610,2154979
9132,1454,6425611,3146020,2154397
9133,1480,6455659,3205113,2151075
9134,1480,6450069,3210302,2154593
9135,1511,6462658,3195974,2156859
9136,1494,6462106,3190429,2162631
9137,1461,6361357,3197802,2099346
9138,1451,6422011,3204373,2103015
9139,1480,6442197,3208828,2105264
9140,1473,6441073,3148490,2108984
9141,1483,6359216,3152674,2109840
9142,1450,6439933,3147921,2074481
9143,1491,6445313,3200352,2054353
9144,1486,6366543,3191991,2051388
9145,1486,6454331,3195147,2055542
9146,1501,6441253,3191310,2052304
9147,1477,6424111,3186171,2052586
9148,1487,6373424,3182865,2053658
9149,1474,6419391,3113364,2057931
9150,1479,6432441,3112355,2058268
9151,1484,6446493,3109343,2057077
9152,1453,6439632,3115079,2062644
9153,1479,6443901,3188648,2069064
9154,1448,6445043,3195620,2075239
9155,1447,6428192,3202715,2145962
9156,1469,6439850,3209672,2151324
9157,1454,6437591,3152148,2158122
9158,1466,6435018,3159223,2098003
9159,1493,6439432,3164246,2101459
9160,1471,6427369,3167402,2103197
9161,1485,6440236,3170347,2105787
9162,1468,6436472,3175072,2108441
9163,1527,6431013,3179568,2111569
9164,1471,6429484,3249459,2114535
9165,1503,6425120,3253649,2117405
9166,1455,6427567,3260039,2121863
9167,1489,6430440,3264664,2124803
9168,1465,6427042,3267178,2125947
9169,1486,6485125,3267726,2126663
9170,1469,6426777,3270312,2127910
9171,1453,6425250,3272143,2129656
9172,1444,6430748,3275601,2132607
9173,1478,6432502,3212843,2134030
9174,1474,6425023,3216092,2137199
9175,1534,6426615,3218986,2138117
9176,1453,6432931,3220837,2139005
9177,1492,6431203,3220773,2138376
9178,1464,6433492,3220565,2138236
9179,1452,6487569,3221547,2139454
9180,1524,6430094,3222602,2140039
9181,1455,6427790,3224018,2141127
9182,1507,6486966,3225379,2141831
9183,1465,6427018,3228067,2209827
9184,1488,6486773,3230458,2210949
9185,1484,6487441,3230888,2210476
9186,1448,6425658,3230063,2209434
9187,1490,6455616,3217713,2136453
9188,1494,6431891,3261040,2137496
9189,1479,6427351,3251226,2138360
9190,1462,6429093,3255998,2139088
9191,1480,6429660,3261224,2141681
9192,1468,6428882,3267377,2137016
9193,1496,6426896,3255750,2137623
9194,1448,6486366,3255621,2137237
9195,1497,6426750,3253737,2137458
9196,1457,6424461,3257929,2138372
9197,1465,6426523,3262091,2139713
9198,1480,6424365,3265306,2141048
9199,1476,6487668,3268224,2135326
9200,1442,6423751,3263527,2127874
9201,1450,6424474,3257811,2115795
9202,1436,6428676,3261728,2115682
9203,1484,6429290,3263119,2116749
9204,1454,6358311,3264936,2118722
9205,1501,6428843,3267787,2120689
9206,1481,6432918,3270342,2122963
9207,1477,6426256,3273921,2126122
9208,1458,6426335,3267049,2122695
9209,1477,6487278,3256256,2116262
9210,1471,6424535,3249604,2112013
9211,1462,6430276,3175866,2106556
9212,1455,6424535,3166885,2101294
9213,1490,6427575,3160104,2097534
9214,1490,6421202,3162762,2158779
9215,1460,6487685,3154915,2156200
9216,1452,6425995,3149327,2153283
9217,1457,6427099,3156589,2160215
9218,1482,6424955,3162454,2100357
9219,1525,6483647,3164668,2101953
9220,1461,6431380,3169386,2104076
9221,1483,6426967,3172889,2106814
9222,1472,6428397,3177922,2110418
9223,1476,6428641,3171300,2106564
9224,1471,6361293,3160208,2102808
9225,1469,6427356,3149268,2162166
9226,1474,6487495,3147179,2161586
9227,1459,6429873,3209998,2159910
9228,1491,6429533,3149703,2098263
9229,1457,6486798,3151806,2100087
9230,1476,6429711,3152903,2100859
9231,1456,6487197,3159409,2103994
9232,1449,6425167,3165027,2107532
9233,1476,6424067,3171021,2110781
9234,1483,6363168,3177443,2108864
9235,1482,6428490,3169103,2103790
9236,1483,6424361,3163826,2100117
9237,1432,6425685,3156712,2161332
9238,1492,6425134,3149336,2157169
9239,1453,6418567,3209066,2154221
9240,1494,6425650,3148436,2158530
9241,1437,6429061,3151640,2160939
9242,1425,6424980,3158866,2099985
9243,1460,6423548,3167664,2106536
9244,1479,6430117,3175336,2111599
9245,1469,6426473,3179926,2107437
9246,1525,6429348,3171635,2098243
9247,1474,6427760,3163667,2158905
9248,1488,6486284,3161881,2155835
9249,1478,6485203,3149565,2149088
9250,1468,6424483,3209729,2146745
9251,1506,6422899,3204521,2145209
9252,1501,6487466,3202853,2144982
9253,1479,6429661,3200145,2146032
9254,1484,6453093,3189993,2074146
9255,1476,6454995,3109042,2074986
9256,1494,6459354,3134296,2144643
9257,1466,6438088,3121353,2067638
9258,1486,6358672,3122467,2065049
9259,1466,6487030,3122875,2061536
9260,1508,6427045,3132481,2146799
9261,1464,6376754,3143949,2150546
9262,1468,6365728,3089300,2153808
9263,1495,6432221,3095794,2156354
9264,1486,6485360,3090899,2117999
9265,1453,6439081,3088219,2114862
9266,1484,6443293,3128632,2105811
9267,1487,6419141,3125946,2101585
9268,1531,6456946,3138183,2161072
9269,1504,6382207,3136181,2154923
9270,1484,6485695,3135312,2150685
9271,1471,6486634,3133349,2145787
9272,1452,6431516,3127091,2113266
9273,1491,6435281,3139339,2114078
9274,1483,6446357,3141090,2108414
9275,1506,6442391,3142472,2103288
9276,1447,6446623,3137982,2161157
9277,1473,6439824,3139642,2158073
9278,1455,6434319,3140112,2154107
9279,1499,6441271,3140040,2150295
9280,1474,6427585,3138338,2145953
9281,1511,6430621,3138068,2077138
9282,1469,6432269,3081119,2146882
9283,1471,6430109,3089855,2150861
9284,1478,6431116,3098148,2154703
9285,1438,6437263,3106878,2156498
9286,1452,6427241,3182974,2158570
9287,1470,6432658,3191693,2162116
9288,1489,6487816,3198548,2099275
9289,1433,6432020,3205296,2101905
9290,1498,6427001,3146920,2105219
9291,1474,6430756,3153082,2108298
9292,1505,6428510,3159407,2111544
9293,1446,6485001,3165073,2114319
9294,1473,6427854,3171199,2117640
9295,1487,6431375,3176938,2120176
9296,1483,6426553,3246035,2115260
9297,1471,6426275,3172753,2110171
9298,1441,6482366,3159719,2101953
9299,1473,6431255,3153526,2097280
9300,1464,6425568,3147765,2159026
9301,1469,6427727,3207744,2155515
9302,1501,6431077,3202179,2152040
9303,1451,6485762,3199216,2150318
9304,1445,6432654,3195744,2148043
9305,1498,6429940,3191195,2145134
9306,1479,6424327,3186170,2076775
9307,1471,6426973,3182312,2074804
9308,1440,6486828,3188254,2072080
9309,1458,6421713,3195191,2143279
9310,1456,6426662,3202624,2147901
9311,1467,6424908,3209560,2153707
9312,1473,6427674,3152004,2158982
9313,1472,6484238,3147000,2156096
9314,1481,6487434,3201268,2149107
9315,1479,6425238,3196578,2146669
9316,1467,6425275,3192721,2144684
9317,1459,6483627,3187523,2076409
9318,1456,6424309,3184054,2074237
9319,1463,6426043,3114672,2072917
9320,1471,6426702,3188492,2145233
9321,1471,6430202,3195326,2151181
9322,1495,6482287,3198523,2154673
9323,1501,6363132,3204328,2157997
9324,1457,6426562,3210760,2162201
9325,1453,6423430,3151438,2100324
9326,1459,6430294,3157649,2104061
9327,1458,6487585,3163443,2107473
9328,1514,6483514,3158963,2104123
9329,1470,6429493,3149041,2097700
9330,1470,6487415,3209967,2159998
9331,1460,6425887,3204151,2156378
9332,1487,6427477,3198424,2152536
9333,1442,6361324,3193497,2148706
9334,1465,6426261,3187749,2145545
9335,1474,6419724,3183866,2143055
9336,1472,6427127,3190649,2147942
9337,1473,6424441,3198174,2153465
9338,1441,6486170,3202256,2158364
9339,1477,6425003,3209432,2161607
9340,1494,6428332,3148989,2099022
9341,1480,6428371,3154588,2102192
9342,1438,6426032,3160289,2105598
9343,1467,6424612,3165160,2108494
9344,1484,6426303,3160221,2104657
9345,1501,6423542,3149516,2101105
9346,1474,6487564,3145940,2098288
9347,1462,6426311,3207127,2160511
9348,1494,6448810,3197989,2153880
9349,1497,6430483,3190892,2154409
9350,1437,6487558,3190986,2148869
9351,1486,6430256,3188058,2147016
9352,1468,6424241,3184845,2152130
9353,1489,6429132,3190363,2153776
9354,1490,6430623,3200348,2159342
9355,1478,6428186,3209498,2098797
9356,1445,6431689,3150089,2161161
9357,1484,6426855,3209279,2153690
9358,1456,6431045,3204080,2150624
9359,1466,6427887,3199439,2148344
9360,1469,6485426,3195024,2146017
9361,1473,6429329,3190446,2144002
9362,1440,6425622,3185825,2142721
9363,1501,6425113,3193627,2148528
9364,1487,6428637,3199432,2150677
9365,1459,6429491,3206219,2154591
9366,1472,6485279,3146298,2157535
9367,1477,6429073,3151202,2161630
9368,1455,6427815,3156789,2099838
9369,1481,6425738,3162994,2103927
9370,1459,6431634,3167663,2106933
9371,1457,6423801,3173753,2111626
9372,1514,6487928,3179308,2115166
9373,1463,6431045,3172835,2116620
9374,1486,6461932,3204175,2203022
9375,1534,6458092,3198434,2127925
9376,1462,6433550,3193749,2161462
9377,1473,6440082,3187983,2158656
9378,1475,6422597,3192385,2159868
9379,1494,6427869,3200232,2098154
9380,1475,6358604,3196737,2156613
9381,1518,6431537,3190780,2153297
9382,1458,6446252,3186354,2150069
9383,1474,6415102,3192403,2154046
9384,1492,6426066,3197679,2156447
9385,1476,6483127,3189402,2149833
9386,1513,6441469,3108251,2137404
9387,1448,6449965,3094755,2067087
9388,1477,6460210,3104326,2063558
